engine,action_id,run_id,payment_intent_id,related_attempt_id,action_type,retry_number,scheduled_for,executed_at,created_at,outcome,reason,schedule_reason,failure_code,failure_reason,payment_method,customer_declined,amount,cost,expected_recovery,metadata_json,source
BASELINE,63b24550-2ac0-4fb0-b184-68de1515e310,b03c9435-7d22-4661-9631-eb6061fe7f2c,711cd922-3428-4596-b78f-c7d309240ebb,,RETRY,1,2024-09-05T22:00:00+00:00,2026-09-04T11:56:57.908017+00:00,2026-09-04T11:56:57.027043+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '711cd922-3428-4596-b78f-c7d309240ebb', 'person_id': 'c10fd4dd-db31-4294-af02-529fc71816da', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:57.908017+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '84fe05b0-3f28-42b5-a7f6-5b8272db704a', 'failure_timestamp': '2024-09-05T10:00:00+00:00', 'primary_account_id': '4babd696-3430-4b30-9a4f-1b58320a0b26'}",lifetime
BASELINE,30e29b7d-a715-4c03-bd90-0481aa4cc375,b03c9435-7d22-4661-9631-eb6061fe7f2c,74b0f0e4-8a38-49f5-b2fe-10d50f8ca528,,RETRY,1,2024-09-05T22:00:00+00:00,2026-09-04T11:56:57.926817+00:00,2026-09-04T11:56:57.022782+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '74b0f0e4-8a38-49f5-b2fe-10d50f8ca528', 'person_id': '8b62c817-c782-4319-b540-735a8689c964', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:57.926817+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'e7abefc6-3f92-42ae-8831-c0792dc76fd6', 'failure_timestamp': '2024-09-05T10:00:00+00:00', 'primary_account_id': '7111e496-abe8-48d2-984c-9da3dbc48524'}",lifetime
BASELINE,82d302d6-cd46-439f-9c93-8aa86b73e961,b03c9435-7d22-4661-9631-eb6061fe7f2c,a7be08bf-5270-4149-a2da-522a03821429,,RETRY,1,2024-09-05T22:00:00+00:00,2026-09-04T11:56:57.924813+00:00,2026-09-04T11:56:57.019264+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': 'a7be08bf-5270-4149-a2da-522a03821429', 'person_id': 'a7ff1687-a642-41d3-ad7b-57a476a09b56', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:57.924813+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'a3b0ed1c-5b39-422d-bb0c-3227bf74288a', 'failure_timestamp': '2024-09-05T10:00:00+00:00', 'primary_account_id': '0936dfea-8b09-437b-8cdc-38d389e9f1be'}",lifetime
BASELINE,d970552c-08c8-4d31-80f7-4705098060d1,b03c9435-7d22-4661-9631-eb6061fe7f2c,1d0d096e-8b3a-4cb1-bfae-b7edbd2a16a4,,RETRY,1,2024-09-05T22:00:00+00:00,2026-09-04T11:56:57.928816+00:00,2026-09-04T11:56:57.015240+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '1d0d096e-8b3a-4cb1-bfae-b7edbd2a16a4', 'person_id': '8e6b2bdd-a2e4-4fd4-8f5b-11730790a3e1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:57.928816+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '27900da8-d496-4598-bcc8-cf4ab5f4737b', 'failure_timestamp': '2024-09-05T10:00:00+00:00', 'primary_account_id': '790766da-574a-4d2c-ae8f-508bdd8b63ca'}",lifetime
BASELINE,a4b0976a-ebb4-4e95-b5b9-f19cedbf38e5,b03c9435-7d22-4661-9631-eb6061fe7f2c,176f8f88-6e9e-4003-aad0-fed4e1e672e3,,RETRY,3,2024-09-05T22:00:00+00:00,2026-09-04T11:56:57.909389+00:00,2026-09-04T11:56:57.010617+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '176f8f88-6e9e-4003-aad0-fed4e1e672e3', 'person_id': '878a91cb-7efc-4926-bb0f-cbd18d28cdd4', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:57.909389+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'c7a346ae-fd1f-400e-91f4-635b6168066c', 'failure_timestamp': '2024-09-05T10:00:00+00:00', 'primary_account_id': '191e49e4-4a12-411c-be3f-2141a3f73030'}",lifetime
BASELINE,1289b962-67a3-483e-9221-8f5323697609,b03c9435-7d22-4661-9631-eb6061fe7f2c,f429105c-d754-48ad-b18f-654169e7a9f6,,RETRY,3,2024-09-05T22:00:00+00:00,2026-09-04T11:56:57.909389+00:00,2026-09-04T11:56:57.005594+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': 'f429105c-d754-48ad-b18f-654169e7a9f6', 'person_id': '4207a63f-9b55-484d-8dee-75641025e282', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:57.909389+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'f7746ca3-de31-4efb-9dba-4d247daafde4', 'failure_timestamp': '2024-09-05T10:00:00+00:00', 'primary_account_id': 'b8e73fdf-0f50-462a-95e3-02741337f867'}",lifetime
BASELINE,d6ce6434-8d6f-4a25-bb07-d0d4da3ee8b7,b03c9435-7d22-4661-9631-eb6061fe7f2c,1d250ef1-96a2-4563-9d97-ba4685b2db40,,RETRY,3,2024-09-05T22:00:00+00:00,2026-09-04T11:56:57.908017+00:00,2026-09-04T11:56:57.001004+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '1d250ef1-96a2-4563-9d97-ba4685b2db40', 'person_id': 'fd1b5ba5-16e7-46d5-a45a-4e4f6d144608', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:57.908017+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'ae35c438-e042-495a-84fb-adc0c648f8ac', 'failure_timestamp': '2024-09-05T10:00:00+00:00', 'primary_account_id': 'e6517592-16cd-4139-ae37-450a813f7050'}",lifetime
BASELINE,aa9e4fb1-6538-4253-ad79-10b46b163deb,b03c9435-7d22-4661-9631-eb6061fe7f2c,176f8f88-6e9e-4003-aad0-fed4e1e672e3,,RETRY,2,2024-09-05T10:00:00+00:00,2026-09-04T11:56:56.949822+00:00,2026-09-04T11:56:56.588846+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '176f8f88-6e9e-4003-aad0-fed4e1e672e3', 'person_id': '878a91cb-7efc-4926-bb0f-cbd18d28cdd4', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.949822+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '99ac6600-6afc-4d69-8d22-33fe438cd17e', 'failure_timestamp': '2024-09-04T22:00:00+00:00', 'primary_account_id': '191e49e4-4a12-411c-be3f-2141a3f73030'}",lifetime
BASELINE,d3fb2afa-5dd0-4e1d-b230-0860a2c0d49a,b03c9435-7d22-4661-9631-eb6061fe7f2c,f429105c-d754-48ad-b18f-654169e7a9f6,,RETRY,2,2024-09-05T10:00:00+00:00,2026-09-04T11:56:56.948821+00:00,2026-09-04T11:56:56.577060+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': 'f429105c-d754-48ad-b18f-654169e7a9f6', 'person_id': '4207a63f-9b55-484d-8dee-75641025e282', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.948821+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'd43672e7-5888-45d8-9196-2422c26c1f9a', 'failure_timestamp': '2024-09-04T22:00:00+00:00', 'primary_account_id': 'b8e73fdf-0f50-462a-95e3-02741337f867'}",lifetime
BASELINE,d1389247-6075-41ce-9cfd-cde8f8d8c492,b03c9435-7d22-4661-9631-eb6061fe7f2c,1d250ef1-96a2-4563-9d97-ba4685b2db40,,RETRY,2,2024-09-05T10:00:00+00:00,2026-09-04T11:56:56.948821+00:00,2026-09-04T11:56:56.571762+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '1d250ef1-96a2-4563-9d97-ba4685b2db40', 'person_id': 'fd1b5ba5-16e7-46d5-a45a-4e4f6d144608', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.948821+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '56d52b3d-e48d-4a0c-85b6-cb2d15f7ce2c', 'failure_timestamp': '2024-09-04T22:00:00+00:00', 'primary_account_id': 'e6517592-16cd-4139-ae37-450a813f7050'}",lifetime
BASELINE,7ee6ad94-7c24-496b-8b07-6aedd07f09bf,b03c9435-7d22-4661-9631-eb6061fe7f2c,c5d01f72-a8f3-433e-a3f9-4bc6becd2688,,RETRY,1,2024-09-05T05:00:00+00:00,2026-09-04T11:56:56.725533+00:00,2026-09-04T11:56:56.186630+00:00,FAILED,retry_scheduled,retry_scheduled,AUTHENTICATION_FAILURE,Authentication failed (PIN/OTP/3DS),UPI,False,17445.01,,,"{'outcome': 'FAILED', 'intent_id': 'c5d01f72-a8f3-433e-a3f9-4bc6becd2688', 'person_id': '75ba58d5-2731-4dea-8058-630dc06e7a70', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.725533+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '2662f520-57f7-4a02-8811-3fde84315c2b', 'failure_timestamp': '2024-09-04T17:00:00+00:00', 'primary_account_id': '284a6f4d-3d15-4557-b99b-a753b7a78d3d'}",lifetime
BASELINE,f00479da-744e-4454-ac49-37b1a9c0f5e0,b03c9435-7d22-4661-9631-eb6061fe7f2c,93f9a21d-0a02-4780-8f62-909e063bf78c,,RETRY,3,2024-09-04T22:00:00+00:00,2026-09-04T11:56:56.517809+00:00,2026-09-04T11:56:55.499694+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '93f9a21d-0a02-4780-8f62-909e063bf78c', 'person_id': '8e6b2bdd-a2e4-4fd4-8f5b-11730790a3e1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.517809+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '4e9cb47f-bd61-4e09-92dd-3ca43b51e8aa', 'failure_timestamp': '2024-09-04T10:00:00+00:00', 'primary_account_id': '790766da-574a-4d2c-ae8f-508bdd8b63ca'}",lifetime
BASELINE,9918f8f3-dea0-4a63-95b6-14abe88e9c09,b03c9435-7d22-4661-9631-eb6061fe7f2c,33eb2c22-f829-4fec-afcc-759ff2ae3c6d,,RETRY,3,2024-09-04T22:00:00+00:00,2026-09-04T11:56:56.517304+00:00,2026-09-04T11:56:55.496086+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '33eb2c22-f829-4fec-afcc-759ff2ae3c6d', 'person_id': '047ee569-444f-446a-8cac-bbd2669d88ba', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.517304+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '9f91e2b7-57ef-41fe-b38f-74a2682f6737', 'failure_timestamp': '2024-09-04T10:00:00+00:00', 'primary_account_id': 'b8428bb8-65ae-4044-94bb-f4ff3dc9bae0'}",lifetime
BASELINE,9ab0dc60-e5e3-43d1-a2c6-498c2463e7bb,b03c9435-7d22-4661-9631-eb6061fe7f2c,faf6c662-92b7-4e9c-9b27-47a997d00d58,,RETRY,3,2024-09-04T22:00:00+00:00,2026-09-04T11:56:56.510795+00:00,2026-09-04T11:56:55.491902+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': 'faf6c662-92b7-4e9c-9b27-47a997d00d58', 'person_id': '86c7f392-2b76-4d77-a9bc-b5f7f0b77e12', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.510795+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '41d3ee87-0ad4-4c00-a86a-24354f88f071', 'failure_timestamp': '2024-09-04T10:00:00+00:00', 'primary_account_id': '6be8b74a-59b3-4448-8c1c-a4d052b6152b'}",lifetime
BASELINE,3c7267cd-63bb-40c6-bdf9-e711b7d0324e,b03c9435-7d22-4661-9631-eb6061fe7f2c,c01c0331-d5b2-4d2f-a608-b4fd831e2118,,RETRY,3,2024-09-04T22:00:00+00:00,2026-09-04T11:56:56.492822+00:00,2026-09-04T11:56:55.487903+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': 'c01c0331-d5b2-4d2f-a608-b4fd831e2118', 'person_id': '8b62c817-c782-4319-b540-735a8689c964', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.492822+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '1a62b0f6-8cd1-463b-ae92-23fdc78b3010', 'failure_timestamp': '2024-09-04T10:00:00+00:00', 'primary_account_id': '7111e496-abe8-48d2-984c-9da3dbc48524'}",lifetime
BASELINE,565bd8d5-12a5-4fa0-9b65-3de076d740f3,b03c9435-7d22-4661-9631-eb6061fe7f2c,0e008cb2-0707-4d63-98e2-3de416860086,,RETRY,3,2024-09-04T22:00:00+00:00,2026-09-04T11:56:56.485807+00:00,2026-09-04T11:56:55.482899+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '0e008cb2-0707-4d63-98e2-3de416860086', 'person_id': '0ce57755-6cf2-44ad-b618-55979accf982', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.485807+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'c8c9ef98-f53a-46b6-9a00-fe59b2f34059', 'failure_timestamp': '2024-09-04T10:00:00+00:00', 'primary_account_id': '60b08b26-bf64-4164-be2b-d682bbcaf8b9'}",lifetime
BASELINE,bf7595e6-eb22-4963-b46a-1ec0fe03548f,b03c9435-7d22-4661-9631-eb6061fe7f2c,176f8f88-6e9e-4003-aad0-fed4e1e672e3,,RETRY,1,2024-09-04T22:00:00+00:00,2026-09-04T11:56:56.492318+00:00,2026-09-04T11:56:55.477887+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '176f8f88-6e9e-4003-aad0-fed4e1e672e3', 'person_id': '878a91cb-7efc-4926-bb0f-cbd18d28cdd4', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.492318+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '965bf46b-c6b7-4a97-a11d-0a371f8ace74', 'failure_timestamp': '2024-09-04T10:00:00+00:00', 'primary_account_id': '191e49e4-4a12-411c-be3f-2141a3f73030'}",lifetime
BASELINE,bb52bc46-778d-4e4b-99d1-580acd954912,b03c9435-7d22-4661-9631-eb6061fe7f2c,1363d43c-f746-45be-84f8-81c57d8ebbe7,,RETRY,1,2024-09-04T22:00:00+00:00,2026-09-04T11:56:56.490318+00:00,2026-09-04T11:56:55.470811+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,NETBANKING,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '1363d43c-f746-45be-84f8-81c57d8ebbe7', 'person_id': '0d5bf0f6-92fc-4be5-8147-c744806282d2', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.490318+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '63fc161a-10c8-48d5-be18-cdade07ae7f5', 'failure_timestamp': '2024-09-04T10:00:00+00:00', 'primary_account_id': '9247b9e4-c17d-4efd-9482-17c8a9affd2d'}",lifetime
BASELINE,126f447f-5c74-4d70-a3fd-d2d692f812f4,b03c9435-7d22-4661-9631-eb6061fe7f2c,f429105c-d754-48ad-b18f-654169e7a9f6,,RETRY,1,2024-09-04T22:00:00+00:00,2026-09-04T11:56:56.511795+00:00,2026-09-04T11:56:55.463484+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': 'f429105c-d754-48ad-b18f-654169e7a9f6', 'person_id': '4207a63f-9b55-484d-8dee-75641025e282', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.511795+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '9daa846f-d6e3-48ea-b963-18b9d526b304', 'failure_timestamp': '2024-09-04T10:00:00+00:00', 'primary_account_id': 'b8e73fdf-0f50-462a-95e3-02741337f867'}",lifetime
BASELINE,82eda80f-96a0-4ff5-b051-8733f572ed11,b03c9435-7d22-4661-9631-eb6061fe7f2c,1d250ef1-96a2-4563-9d97-ba4685b2db40,,RETRY,1,2024-09-04T22:00:00+00:00,2026-09-04T11:56:56.490318+00:00,2026-09-04T11:56:55.456438+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '1d250ef1-96a2-4563-9d97-ba4685b2db40', 'person_id': 'fd1b5ba5-16e7-46d5-a45a-4e4f6d144608', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:56.490318+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '96b8079a-d036-4d7e-aa58-ca02599d2104', 'failure_timestamp': '2024-09-04T10:00:00+00:00', 'primary_account_id': 'e6517592-16cd-4139-ae37-450a813f7050'}",lifetime
BASELINE,34c62b1a-6bfb-43b5-bc60-5e3f03cf2cb6,b03c9435-7d22-4661-9631-eb6061fe7f2c,93f9a21d-0a02-4780-8f62-909e063bf78c,,RETRY,2,2024-09-04T10:00:00+00:00,2026-09-04T11:56:55.397767+00:00,2026-09-04T11:56:55.175234+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '93f9a21d-0a02-4780-8f62-909e063bf78c', 'person_id': '8e6b2bdd-a2e4-4fd4-8f5b-11730790a3e1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:55.397767+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'bfae4702-582d-4be3-a758-53024356654c', 'failure_timestamp': '2024-09-03T22:00:00+00:00', 'primary_account_id': '790766da-574a-4d2c-ae8f-508bdd8b63ca'}",lifetime
BASELINE,22e45946-08b6-437e-bdbf-f9c417f53470,b03c9435-7d22-4661-9631-eb6061fe7f2c,33eb2c22-f829-4fec-afcc-759ff2ae3c6d,,RETRY,2,2024-09-04T10:00:00+00:00,2026-09-04T11:56:55.399088+00:00,2026-09-04T11:56:55.170218+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '33eb2c22-f829-4fec-afcc-759ff2ae3c6d', 'person_id': '047ee569-444f-446a-8cac-bbd2669d88ba', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:55.399088+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '38cf95e4-54cb-48ad-ad61-85f34fb4d8de', 'failure_timestamp': '2024-09-03T22:00:00+00:00', 'primary_account_id': 'b8428bb8-65ae-4044-94bb-f4ff3dc9bae0'}",lifetime
BASELINE,005bb893-0108-4ad7-98f1-a03dd25e93e9,b03c9435-7d22-4661-9631-eb6061fe7f2c,faf6c662-92b7-4e9c-9b27-47a997d00d58,,RETRY,2,2024-09-04T10:00:00+00:00,2026-09-04T11:56:55.395274+00:00,2026-09-04T11:56:55.167219+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': 'faf6c662-92b7-4e9c-9b27-47a997d00d58', 'person_id': '86c7f392-2b76-4d77-a9bc-b5f7f0b77e12', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:55.395274+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'c232fdf2-e5b2-4326-8a69-00d4e38efd3e', 'failure_timestamp': '2024-09-03T22:00:00+00:00', 'primary_account_id': '6be8b74a-59b3-4448-8c1c-a4d052b6152b'}",lifetime
BASELINE,f9fc60a2-1a87-4c31-a59a-1e1226a1a221,b03c9435-7d22-4661-9631-eb6061fe7f2c,c01c0331-d5b2-4d2f-a608-b4fd831e2118,,RETRY,2,2024-09-04T10:00:00+00:00,2026-09-04T11:56:55.396764+00:00,2026-09-04T11:56:55.162620+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': 'c01c0331-d5b2-4d2f-a608-b4fd831e2118', 'person_id': '8b62c817-c782-4319-b540-735a8689c964', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:55.396764+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '35a55925-02ee-47c7-9b0d-8250c9530ea4', 'failure_timestamp': '2024-09-03T22:00:00+00:00', 'primary_account_id': '7111e496-abe8-48d2-984c-9da3dbc48524'}",lifetime
BASELINE,bdb89e1a-9cb8-40e8-9491-cd5489b7d78a,b03c9435-7d22-4661-9631-eb6061fe7f2c,0e008cb2-0707-4d63-98e2-3de416860086,,RETRY,2,2024-09-04T10:00:00+00:00,2026-09-04T11:56:55.395274+00:00,2026-09-04T11:56:55.157980+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '0e008cb2-0707-4d63-98e2-3de416860086', 'person_id': '0ce57755-6cf2-44ad-b618-55979accf982', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:55.395274+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '4f122378-a3b5-45ae-9413-313b238281a6', 'failure_timestamp': '2024-09-03T22:00:00+00:00', 'primary_account_id': '60b08b26-bf64-4164-be2b-d682bbcaf8b9'}",lifetime
BASELINE,87033f6d-2ad1-4de0-a0e2-90b9f0fe53f9,b03c9435-7d22-4661-9631-eb6061fe7f2c,93f9a21d-0a02-4780-8f62-909e063bf78c,,RETRY,1,2024-09-03T22:00:00+00:00,2026-09-04T11:56:55.092823+00:00,2026-09-04T11:56:54.269289+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '93f9a21d-0a02-4780-8f62-909e063bf78c', 'person_id': '8e6b2bdd-a2e4-4fd4-8f5b-11730790a3e1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:55.092823+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '670359a9-0d50-4005-b614-ed4b99573794', 'failure_timestamp': '2024-09-03T10:00:00+00:00', 'primary_account_id': '790766da-574a-4d2c-ae8f-508bdd8b63ca'}",lifetime
BASELINE,c6c28b10-3162-4562-bce7-6f5e1a17d6e8,b03c9435-7d22-4661-9631-eb6061fe7f2c,33eb2c22-f829-4fec-afcc-759ff2ae3c6d,,RETRY,1,2024-09-03T22:00:00+00:00,2026-09-04T11:56:55.070317+00:00,2026-09-04T11:56:54.266288+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '33eb2c22-f829-4fec-afcc-759ff2ae3c6d', 'person_id': '047ee569-444f-446a-8cac-bbd2669d88ba', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:56:55.070317+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '590be03f-34d6-4358-b506-c823f7f71a81', 'failure_timestamp': '2024-09-03T10:00:00+00:00', 'primary_account_id': 'b8428bb8-65ae-4044-94bb-f4ff3dc9bae0'}",lifetime
